t, ω_1, EK_1 
3.9699999999999593, 102.02980264643332, 5205.040314035066 
3.979999999999959, 102.00066053760662, 5202.06737505403 
3.989999999999959, 101.97153382860384, 5199.0968556790485 
3.9999999999999587, 101.94242250689142, 5196.128753286781 
4.009999999999959, 101.9133265599494, 5193.163065257443 
4.019999999999959, 101.88424597527137, 5190.1997889748 
4.0299999999999585, 101.85518074036446, 5187.238921826156 
4.039999999999958, 101.8261308427494, 5184.280461202359 
4.049999999999958, 101.79709626996035, 5181.324404497787 
4.059999999999958, 101.76807700954505, 5178.370749110346 
4.069999999999958, 101.73907304906466, 5175.419492441457 
4.079999999999957, 101.71008437609382, 5172.470631896062 
4.089999999999957, 101.6811109782206, 5169.524164882607 
4.099999999999957, 101.65215284304651, 5166.580088813044 
4.109999999999957, 101.62320995818645, 5163.638401102823 
4.119999999999957, 101.59428231126874, 5160.699099170886 
4.129999999999956, 101.56536988993504, 5157.762180439662 
4.139999999999956, 101.53647268184037, 5154.827642335057 
4.149999999999956, 101.50759067465307, 5151.895482286458 
4.159999999999956, 101.47872385605483, 5148.965697726716 
4.1699999999999555, 101.4498722137406, 5146.038286092149 
4.179999999999955, 101.42103573541864, 5143.113244822533 
4.189999999999955, 101.39221440881046, 5140.190571361096 
4.199999999999955, 101.36340822165081, 5137.270263154514 
4.209999999999955, 101.33461716168767, 5134.352317652903 
4.2199999999999545, 101.30584121668224, 5131.436732309817 
4.229999999999954, 101.27708037440887, 5128.523504582237 
4.239999999999954, 101.24833462265512, 5125.612631930572 
4.249999999999954, 101.2196039492217, 5122.704111818649 
4.259999999999954, 101.1908883419225, 5119.797941713714 
4.269999999999953, 101.16218778858443, 5116.894119086411 
4.279999999999953, 101.13350227704757, 5113.992641410793 
4.289999999999953, 101.10483179516505, 5111.0935061643095 
4.299999999999953, 101.07617633080314, 5108.196710827804 
4.3099999999999525, 101.04753587184105, 5105.302252885502 
4.319999999999952, 101.0189104061711, 5102.4101298250125 
4.329999999999952, 100.99029992169861, 5099.520339137319 
4.339999999999952, 100.96170440634188, 5096.632878316776 
4.349999999999952, 100.9331238480322, 5093.747744861103 
4.3599999999999515, 100.90455823471382, 5090.864936271376 
4.369999999999951, 100.87600755434393, 5087.984450052027 
4.379999999999951, 100.84747179489266, 5085.106283710835 
4.389999999999951, 100.81895094434303, 5082.230434758923 
4.399999999999951, 100.79044499069097, 5079.356900710752 
4.40999999999995, 100.76195392194529, 5076.485679084113 
4.41999999999995, 100.73347772612763, 5073.616767400126 
4.42999999999995, 100.7050163912725, 5070.750163183231 
4.43999999999995, 100.67656990542721, 5067.885863961186 
4.4499999999999496, 100.6481382566519, 5065.0238672650585 
4.459999999999949, 100.61972143301948, 5062.164170629219 
4.469999999999949, 100.59131942261561, 5059.306771591342 
4.479999999999949, 100.56293221353877, 5056.451667692397 
4.489999999999949, 100.53455979390013, 5053.59885647664 
4.4999999999999485, 100.50620215182359, 5050.748335491614 
4.509999999999948, 100.47785927544572, 5047.9001022881375 
4.519999999999948, 100.44953115291588, 5045.054154420309 
4.529999999999948, 100.42121777239599, 5042.210489445491 
4.539999999999948, 100.39291912206066, 5039.369104924306 
4.549999999999947, 100.36463519009715, 5036.529998420643 
4.559999999999947, 100.33636596470532, 5033.6931675016385 
4.569999999999947, 100.30811143409767, 5030.858609737677 
4.579999999999947, 100.27987158649923, 5028.026322702387 
4.589999999999947, 100.25164641014763, 5025.196303972633 
4.599999999999946, 100.22343589329306, 5022.368551128511 
4.609999999999946, 100.1952400241982, 5019.543061753345 
4.619999999999946, 100.16705879113833, 5016.719833433682 
4.629999999999946, 100.13889218240115, 5013.898863759281 
4.6399999999999455, 100.11074018628688, 5011.080150323117 
4.649999999999945, 100.0826027911082, 5008.263690721369 
4.659999999999945, 100.05447998519026, 5005.449482553418 
4.669999999999945, 100.02637175687065, 5002.637523421845 
4.679999999999945, 99.99827809449934, 4999.827810932414 
4.689999999999944, 99.97019898643872, 4997.020342694076 
4.699999999999944, 99.94213442106354, 4994.215116318967 
4.709999999999944, 99.914084386761, 4991.4121294224 
4.719999999999944, 99.88604887193061, 4988.611379622856 
4.729999999999944, 99.85802786498417, 4985.812864541977 
4.739999999999943, 99.83002135434585, 4983.016581804573 
4.749999999999943, 99.8020293284521, 4980.222529038606 
4.759999999999943, 99.77405177575167, 4977.430703875188 
4.769999999999943, 99.7460886847056, 4974.641103948577 
4.7799999999999425, 99.71814004378714, 4971.853726896173 
