Unit:(mV)
                     CH1         CH2
Frequency              ?           ?
01025             -32.00    -1880.00
01026             -36.00    -1920.00
01027             -32.00    -1880.00
01028             -32.00    -1920.00
01029             -36.00    -1960.00
01030             -36.00    -1960.00
01031             -36.00    -1960.00
01032             -32.00    -1960.00
01033             -52.00    -1960.00
01034             -84.00    -2000.00
01035            -108.00    -2000.00
01036            -132.00    -2000.00
01037            -140.00    -2000.00
01038            -132.00    -2000.00
01039            -132.00    -2000.00
01040            -136.00    -2040.00
01041            -128.00    -1960.00
01042            -128.00    -1760.00
01043            -128.00    -1520.00
01044            -128.00    -1200.00
01045            -128.00     -760.00
01046            -128.00     -360.00
01047            -132.00     -400.00
01048            -128.00     -360.00
01049            -100.00     -400.00
01050             -80.00     -360.00
01051             -52.00     -320.00
01052             -32.00     -320.00
01053             -28.00     -360.00
01054             -36.00     -320.00
01055             -32.00     -320.00
01056             -32.00     -280.00
01057             -32.00     -280.00
01058             -32.00     -280.00
01059             -32.00     -280.00
01060             -32.00     -280.00
01061             -28.00     -280.00
01062             -28.00     -400.00
01063             -52.00     -680.00
01064             -76.00     -960.00
01065            -100.00    -1280.00
01066            -124.00    -1520.00
01067            -128.00    -1680.00
01068            -132.00    -1720.00
01069            -132.00    -1720.00
01070            -132.00    -1720.00
01071            -132.00    -1720.00
01072            -132.00    -1760.00
01073            -132.00    -1760.00
01074            -136.00    -1760.00
01075            -132.00    -1760.00
01076            -132.00    -1800.00
01077            -132.00    -1800.00
01078            -128.00    -1840.00
01079            -108.00    -1840.00
01080             -88.00    -1840.00
01081             -60.00    -1840.00
01082             -36.00    -1760.00
01083             -32.00    -1800.00
01084             -32.00    -1760.00
01085             -36.00    -1600.00
01086             -32.00    -1360.00
01087             -32.00    -1080.00
01088             -32.00     -760.00
01089             -36.00     -400.00
01090             -36.00     -400.00
01091             -32.00     -320.00
01092             -28.00     -320.00
01093             -36.00     -320.00
01094             -64.00     -320.00
01095             -88.00     -280.00
01096            -116.00     -280.00
01097            -128.00     -280.00
01098            -136.00     -280.00
01099            -136.00     -280.00
01100            -136.00     -280.00
01101            -136.00     -240.00
01102            -136.00     -240.00
01103            -136.00     -240.00
01104            -132.00     -240.00
01105            -132.00     -280.00
01106            -132.00     -480.00
01107            -132.00     -880.00
01108            -132.00    -1200.00
01109            -132.00    -1440.00
01110            -124.00    -1680.00
01111            -100.00    -1680.00
01112             -80.00    -1680.00
01113             -52.00    -1680.00
01114             -36.00    -1680.00
01115             -32.00    -1680.00
01116             -28.00    -1680.00
01117             -32.00    -1680.00
01118             -28.00    -1680.00
01119             -32.00    -1720.00
01120             -32.00    -1680.00
01121             -32.00    -1680.00
01122             -32.00    -1680.00
01123             -28.00    -1720.00
01124             -36.00    -1720.00
01125             -44.00    -1680.00
01126             -68.00    -1720.00
01127             -92.00    -1680.00
01128            -112.00    -1560.00
01129            -132.00    -1360.00
01130            -128.00    -1080.00
01131            -128.00     -760.00
01132            -132.00     -440.00
01133            -132.00     -320.00
01134            -132.00     -280.00
01135            -132.00     -360.00
01136            -128.00     -280.00
01137            -128.00     -320.00
01138            -128.00     -280.00
01139            -128.00     -280.00
01140            -128.00     -280.00
01141            -108.00     -240.00
01142             -84.00     -280.00
01143             -64.00     -280.00
01144             -40.00     -280.00
01145             -36.00     -240.00
01146             -32.00     -280.00
01147             -32.00     -240.00
01148             -32.00     -240.00
01149             -32.00     -360.00
01150             -32.00     -680.00
01151             -28.00    -1000.00
01152             -28.00    -1360.00
01153             -32.00    -1640.00
01154             -32.00    -1760.00
01155             -48.00    -1800.00
01156             -84.00    -1760.00
01157            -108.00    -1760.00
01158            -132.00    -1760.00
01159            -144.00    -1760.00
01160            -140.00    -1840.00
01161            -136.00    -1760.00
01162            -136.00    -1800.00
01163            -136.00    -1800.00
01164            -140.00    -1880.00
01165            -140.00    -1840.00
01166            -136.00    -1880.00
01167            -132.00    -1840.00
01168            -132.00    -1840.00
01169            -132.00    -1880.00
01170            -120.00    -1880.00
01171            -100.00    -1880.00
01172             -80.00    -1800.00
01173             -52.00    -1600.00
01174             -32.00    -1360.00
01175             -36.00    -1040.00
01176             -36.00     -600.00
01177             -28.00     -400.00
01178             -28.00     -360.00
01179             -32.00     -400.00
01180             -36.00     -360.00
01181             -32.00     -280.00
01182             -32.00     -360.00
01183             -36.00     -320.00
01184             -40.00     -400.00
01185             -64.00     -360.00
01186             -80.00     -360.00
01187             -84.00     -280.00
01188             -96.00     -360.00
01189             -96.00     -320.00
01190             -88.00     -320.00
01191             -84.00     -320.00
01192             -88.00     -280.00
01193             -88.00     -320.00
01194             -92.00     -560.00
01195             -88.00     -920.00
01196             -84.00    -1280.00
01197             -80.00    -1560.00
01198             -84.00    -1800.00
01199             -84.00    -1880.00
01200             -72.00    -1880.00
01201             -52.00    -1880.00
01202             -44.00    -1880.00
01203             -32.00    -1880.00
01204             -32.00    -1920.00
01205             -32.00    -1920.00
01206             -28.00    -1920.00
01207             -32.00    -1960.00
01208             -28.00    -1920.00
01209             -32.00    -1960.00
01210             -32.00    -1960.00
01211             -28.00    -1960.00
01212             -32.00    -1960.00
01213             -32.00    -1960.00
01214             -56.00    -2000.00
01215             -88.00    -2000.00
